ICAO;City;Airport name;Country;Latitude;Longtitude;Time Difference
EYVP;Paluknys;Paluknys Airport;Lithuania;54.48484802246094;24.98737335205078;2
EYKD;Kėdainiai;Kėdainiai Air Base;Lithuania;55.31169891357422;23.95639991760254;\N
EYKL;Klaipeda;Klaipėda Airport;Lithuania;55.7118988037;21.242799758900002;2
ELLX;Luxemburg;Luxembourg-Findel International Airport;Luxembourg;49.6233333;6.2044444;1
VMMC;Macau;Macau International Airport;Macau;22.149599;113.592003;8
LWOH;Ohrid;Ohrid St. Paul the Apostle Airport;Macedonia;41.18;20.7423;1
LWSK;Skopje;Skopje Alexander the Great Airport;Macedonia;41.961601;21.621401;1
FMMI;Antananarivo;Ivato Airport;Madagascar;-18.7969;47.478802;3
FMMN;Miandrivazo;Miandrivazo Airport;Madagascar;-19.56279945373535;45.450801849365234;3
FMMS;Sainte Marie;Sainte Marie Airport;Madagascar;-17.093900680541992;49.815799713134766;3
FMMT;Toamasina;Toamasina Airport;Madagascar;-18.109500885009766;49.39250183105469;3
FMMV;Morondava;Morondava Airport;Madagascar;-20.284700393676758;44.31760025024414;3
FMNA;Antsiranana;Arrachart Airport;Madagascar;-12.34939956665039;49.29169845581055;3
FMNC;Mananara;Mananara Nord Airport;Madagascar;-16.16390037536621;49.773799896240234;3
FMND;Andapa;Andapa Airport;Madagascar;-14.651700019836426;49.620601654052734;3
FMNE;Ambilobe;Ambilobe Airport;Madagascar;-13.188400268554688;48.987998962402344;3
FMNH;Antalaha;Antsirabato Airport;Madagascar;-14.99940013885498;50.3202018737793;3
FMNL;Analalava;Analalava Airport;Madagascar;-14.62969970703125;47.76380157470703;3
FMNM;Mahajanga;Amborovy Airport;Madagascar;-15.6668417421;46.351232528699995;3
FMNN;Nosy-be;Fascene Airport;Madagascar;-13.3121004105;48.3148002625;3
FMNQ;Besalampy;Besalampy Airport;Madagascar;-16.744530296500002;44.4824838638;3
FMNR;Maroantsetra;Maroantsetra Airport;Madagascar;-15.436699867248535;49.68830108642578;3
FMNS;Sambava;Sambava Airport;Madagascar;-14.278599739074707;50.17470169067383;3
FMNV;Vohemar;Vohimarina Airport;Madagascar;-13.375800132751465;50.00279998779297;3
FMNW;Antsohihy;Ambalabe Airport;Madagascar;-14.898799896240234;47.993900299072266;3
FMNZ;Ampampamena;Ampampamena Airport;Madagascar;-13.484816;48.632702;3
FMSD;Tolagnaro;Tôlanaro Airport;Madagascar;-25.03809928894043;46.95610046386719;3
FMSF;Fianarantsoa;Fianarantsoa Airport;Madagascar;-21.441600799560547;47.111698150634766;3
FMSG;Farafangana;Farafangana Airport;Madagascar;-22.805299758911133;47.82059860229492;3
FMSK;Manakara;Manakara Airport;Madagascar;-22.119699478149414;48.02170181274414;3
FMSM;Mananjary;Mananjary Airport;Madagascar;-21.201799392700195;48.358299255371094;3
FMSR;Morombe;Morombe Airport;Madagascar;-21.7539005279541;43.3754997253418;3
FMST;Toliara;Toliara Airport;Madagascar;-23.383399963378906;43.72850036621094;3
FMMG;Antsalova;Antsalova Airport;Madagascar;-18.701273;44.614921;3
FMMK;Ankavandra;Ankavandra Airport;Madagascar;-18.80501;45.273467;3
FMML;Belo sur Tsiribihina;Belo sur Tsiribihina Airport;Madagascar;-19.6867008209;44.541900634799994;3
FMMO;Maintirano;Maintirano Airport;Madagascar;-18.049999;44.033001;3
FMMR;Morafenobe;Morafenobe Airport;Madagascar;-17.850083;44.920467;3
FMMU;Tambohorano;Tambohorano Airport;Madagascar;-17.47610092163086;43.972801208496094;3
FMMX;Tsiroanomandidy;Tsiroanomandidy Airport;Madagascar;-18.759677;46.054065;3
FMMZ;Ambatondrazaka;Ambatondrazaka Airport;Madagascar;-17.795378;48.442583;3
FMNG;Port Bergé;Port Bergé Airport;Madagascar;-15.584286;47.623587;3
FMNJ;Ambanja;Ambanja Airport;Madagascar;-13.645705;48.459427;3
FMNO;Soalala;Soalala Airport;Madagascar;-16.10169;45.358837;3
FMNP;Mampikony;Mampikony Airport;Madagascar;-16.0722693402;47.644164562200004;3
KTTS;Tsaratanana;Nasa Shuttle Landing Facility Airport;Madagascar;28.614999771118164;-80.69450378417969;-5
FMNX;Mandritsara;Mandritsara Airport;Madagascar;-15.833049;48.833284;3
FMSJ;Manja;Manja Airport;Madagascar;-21.426105;44.316509;3
FMME;Antsirabe;Antsirabe Airport;Madagascar;-19.8392214824;47.063713073699994;3
FMSL;Bekily;Bekily Airport;Madagascar;-24.235694754699995;45.3045272827;3
FWCL;Blantyre;Chileka International Airport;Malawi;-15.679100036621094;34.9739990234375;2
FWKA;Karonga;Karonga Airport;Malawi;-9.953570365905762;33.893001556396484;2
FWKG;Kasungu;Kasungu Airport;Malawi;-13.014599800109863;33.46860122680664;2
FWKI;Lilongwe;Lilongwe International Airport;Malawi;-13.7894001007;33.78099823;2
FWUU;Mzuzu;Mzuzu Airport;Malawi;-11.444700241088867;34.01179885864258;2
FWCM;Club Makokola;Club Makokola Airport;Malawi;-14.306900024414062;35.13249969482422;2
FWLK;Likoma Island;Likoma Island Airport;Malawi;-12.075833;34.737222;2
FWMG;Mangochi;Mangochi Airport;Malawi;-14.482999801635742;35.266998291015625;\N
FWMY;Monkey Bay;Monkey Bay Airport;Malawi;-14.083600044299999;34.9197006226;2
FWDW;Dwangwa;Dwangwa Airport;Malawi;-12.5183;34.131901;\N
WBGB;Bintulu;Bintulu Airport;Malaysia;3.12385010719;113.019996643;8
WBGG;Kuching;Kuching International Airport;Malaysia;1.4846999645233154;110.34700012207031;8
WBGJ;Limbang;Limbang Airport;Malaysia;4.808300018310547;115.01000213623047;8
WBGM;Marudi;Marudi Airport;Malaysia;4.178979873657227;114.3290023803711;8
WBGR;Miri;Miri Airport;Malaysia;4.322010040283203;113.98699951171875;8
WBGS;Sibu;Sibu Airport;Malaysia;2.2616000175476074;111.98500061035156;8
WBKD;Lahad Datu;Lahad Datu Airport;Malaysia;5.032249927520752;118.3239974975586;8
WBKK;Kota Kinabalu;Kota Kinabalu International Airport;Malaysia;5.9372100830078125;116.0510025024414;8
WBKL;Labuan;Labuan Airport;Malaysia;5.300680160522461;115.25;8
WBKW;Tawau;Tawau Airport;Malaysia;4.320159912109375;118.12799835205078;8
WMAP;Kluang;Kluang Airport;Malaysia;2.04138994217;103.306999207;8
WMKA;Alor Setar;Sultan Abdul Halim Airport;Malaysia;6.189670085906982;100.39800262451172;8
WMKB;Butterworth;Butterworth Airport;Malaysia;5.4659199714660645;100.39099884033203;8
WMKC;Kota Bahru;Sultan Ismail Petra Airport;Malaysia;6.1668500900268555;102.29299926757812;8
WMKD;Kuantan;Kuantan Airport;Malaysia;3.7753899097442627;103.20899963378906;8
WMKE;Kerteh;Kerteh Airport;Malaysia;4.537220001220703;103.427001953125;8
WMKF;Simpang;Simpang Airport;Malaysia;3.1122500896453857;101.7030029296875;8
WMKI;Ipoh;Sultan Azlan Shah Airport;Malaysia;4.567969799041748;101.09200286865234;8
WMKJ;Johor Bahru;Senai International Airport;Malaysia;1.64131;103.669998;8
WMKK;Kuala Lumpur;Kuala Lumpur International Airport;Malaysia;2.745579957962;101.70999908447;8
WMKL;Langkawi;Langkawi International Airport;Malaysia;6.329730033874512;99.72869873046875;8
WMKM;Malacca;Malacca Airport;Malaysia;2.2633600235;102.251998901;8
WMKN;Kuala Terengganu;Sultan Mahmud Airport;Malaysia;5.3826398849487305;103.10299682617188;8
WMKP;Penang;Penang International Airport;Malaysia;5.297140121459961;100.2770004272461;8
WMBT;Tioman;Pulau Tioman Airport;Malaysia;2.8181800842285156;104.16000366210938;8
WMSA;Kuala Lumpur;Sultan Abdul Aziz Shah International Airport;Malaysia;3.130579948425293;101.54900360107422;8
WMPR;Redang;LTS Pulau Redang Airport;Malaysia;5.765279769897461;103.00700378417969;8
WBMU;Mulu;Mulu Airport;Malaysia;4.048329830169678;114.80500030517578;8
WBKS;Sandakan;Sandakan Airport;Malaysia;5.900899887084961;118.05899810791016;8
WBGC;Belaga;Belaga Airport;Malaysia;2.65000009537;113.766998291;8
WBGF;Long Datih;Long Lellang Airport;Malaysia;3.4210000038099997;115.153999329;8
WBGI;Long Seridan;Long Seridan Airport;Malaysia;3.9670000076293945;115.05000305175781;8
WBGK;Mukah;Mukah Airport;Malaysia;2.90639;112.080002;8
WBGQ;Bakalalan;Bakalalan Airport;Malaysia;3.9739999771118164;115.61799621582031;8
WBGW;Lawas;Lawas Airport;Malaysia;4.84917;115.407997;8
WBGZ;Bario;Bario Airport;Malaysia;3.7338900566101074;115.47899627685547;8
WBKM;Tomanggong;Tomanggong Airport;Malaysia;5.40257;118.65763;8
WBKT;Kudat;Kudat Airport;Malaysia;6.922500133514404;116.83599853515625;8
WMPA;Pangkor Island;Pulau Pangkor Airport;Malaysia;4.244719982147217;100.5530014038086;8
WBGL;Long Akah;Long Akah Airport;Malaysia;3.299999952316284;114.78299713134766;8
VRMM;Male;Malé International Airport;Maldives;4.191830158233643;73.52909851074219;5
VRMT;Kaadedhdhoo;Kaadedhdhoo Airport;Maldives;0.48813098669052124;72.99690246582031;5
VRMG;Gan Island;Gan International Airport;Maldives;-0.693342;73.155602;5
VRMH;Haa Dhaalu Atoll;Hanimaadhoo Airport;Maldives;6.744229793548584;73.17050170898438;5
VRMK;Laamu Atoll;Kadhdhoo Airport;Maldives;1.8591699600219727;73.52189636230469;5
\N;South Aari Atoll;Sun Island Resort and SPA;Maldives;3.488334;72.862989;-3
VRMV;Maamigili;Villa Airport;Maldives;3.47055555556;72.8358333333;5
VRMO;Kooddoo;Kooddoo Airport;Maldives;0.7324;73.4336;5
VRMD;DHARAVANDHOO;Dharavandhoo Airport;Maldives;5.1561;73.1302;5
VRNT;Thimarafushi;Thimarafushi Airport;Maldives;2.211;73.1533;5
VREI;Ifuru;Ifuru Airport;Maldives;5.7083;73.025;5
GABS;Bamako;Modibo Keita International Airport;Mali;12.5335;-7.94994;0
GAGO;Gao;Gao Airport;Mali;16.24839973449707;-0.005456000100821257;0
GAKY;Kayes;Kayes Dag Dag Airport;Mali;14.481200218200684;-11.404399871826172;0
GAMB;Mopti;Mopti Airport;Mali;14.5128002167;-4.0795598030099995;0
GATB;Tombouctou;Timbuktu Airport;Mali;16.730499267578125;-3.007580041885376;0
GATS;Tessalit;Tessalit Airport;Mali;20.243000030517578;0.9773079752922058;0
GABG;Bougouni;Bougouni Airport;Mali;11.449999809265137;-7.517000198364258;0
GA46;Bengassi;Newnan Hospital Heliport;Mali;33.38090133666992;-84.8010025024414;0
GASK;Sikasso;Sikasso Airport;Mali;11.333000183105469;-5.699999809265137;0
LMML;Malta;Malta International Airport;Malta;35.857498;14.4775;1
LMMG;Gozo;Xewkija Heliport;Malta;36.027199;14.2728;1
PKMJ;Majuro;Marshall Islands International Airport;Marshall Islands;7.064760208129883;171.27200317382812;12
PKRO;Kwajalein;Dyess Army Air Field;Marshall Islands;9.396889686580002;167.470993042;12
PKWA;Kwajalein;Bucholz Army Air Field;Marshall Islands;8.720120429992676;167.73199462890625;12
Q51;Kili Island;Kili Airport;Marshall Islands;5.644515;169.119507;12
03N;Utirik Island;Utirik Airport;Marshall Islands;11.222;169.852005;12
MLIP;Mili Island;Mili Island Airport;Marshall Islands;6.08333;171.733002;12
PKMA;Eniwetok Atoll;Eniwetok Airport;Marshall Islands;11.340700149536133;162.3280029296875;12
UJAP;Ujae Atoll;Ujae Atoll Airport;Marshall Islands;8.92805957794;165.761993408;12
TFFF;Fort-de-france;Martinique Aimé Césaire International Airport;Martinique;14.590999603271484;-61.00320053100586;-4
GQNA;Aioun El Atrouss;Aioun el Atrouss Airport;Mauritania;16.711299896240234;-9.637880325317383;0
GQND;Tidjikja;Tidjikja Airport;Mauritania;18.570100784301758;-11.423500061035156;0
GQNF;Kiffa;Kiffa Airport;Mauritania;16.59000015258789;-11.406200408935547;0
GQNI;Nema;Néma Airport;Mauritania;16.621999740600586;-7.3165998458862305;0
GQNK;Kaedi;Kaédi Airport;Mauritania;16.159500122070312;-13.507599830627441;0
GQNO;Nouakschott;Nouakchott–Oumtounsy International Airport;Mauritania;18.31;-15.9697222;0
GQNS;Selibabi;Sélibaby Airport;Mauritania;15.179699897766113;-12.207300186157227;0
GQPA;Atar;Atar International Airport;Mauritania;20.506799697875977;-13.04319953918457;0
GQPP;Nouadhibou;Nouadhibou International Airport;Mauritania;20.9330997467041;-17.030000686645508;0
GQPT;Bir Moghrein;Bir Moghrein Airport;Mauritania;25.2367000579834;-11.588700294494629;0
GQPZ;Zouerat;Tazadit Airport;Mauritania;22.756399154663086;-12.483599662780762;0
FIMP;Plaisance;Sir Seewoosagur Ramgoolam International Airport;Mauritius;-20.430201;57.683601;4
FIMR;Rodriguez Island;Sir Charles Gaetan Duval Airport;Mauritius;-19.7577;63.361;4
FMCZ;Dzaoudzi;Dzaoudzi Pamandzi International Airport;Mayotte;-12.804699897766113;45.28110122680664;3
MMAA;Acapulco;General Juan N Alvarez International Airport;Mexico;16.757099151611328;-99.75399780273438;-6
MMAN;Monterrey;Del Norte International Airport;Mexico;25.865601;-100.237;-6
MMAS;Aguascalientes;Jesús Terán Paredo International Airport;Mexico;21.705601;-102.318001;-6
MMBT;Huatulco;Bahías de Huatulco International Airport;Mexico;15.7753;-96.262604;-6
MMCB;Cuernavaca;General Mariano Matamoros Airport;Mexico;18.834800720214844;-99.26129913330078;-6
MMCC;Ciudad Acuna;Ciudad Acuña New International Airport;Mexico;29.332899;-101.098998;-6
MMCE;Ciudad Del Carmen;Ciudad del Carmen International Airport;Mexico;18.65369987487793;-91.79900360107422;-6
MMCG;Nuevo Casas Grandes;Nuevo Casas Grandes Airport;Mexico;30.3974;-107.875;-7
MMCH;Chilpancingo;Chilpancingo Airport;Mexico;17.574239;-99.515424;-6
MMCL;Culiacan;Bachigualato Federal International Airport;Mexico;24.7644996643;-107.474998474;-7
MMCM;Chetumal;Chetumal International Airport;Mexico;18.50469970703125;-88.32679748535156;-5
MMCN;Ciudad Obregon;Ciudad Obregón International Airport;Mexico;27.39259910583496;-109.83300018310547;-7
MMCP;Campeche;Ingeniero Alberto Acuña Ongay International Airport;Mexico;19.816799163800003;-90.5002975464;-6
MMCS;Ciudad Juarez;Abraham González International Airport;Mexico;31.63610076904297;-106.42900085449219;-7
MMCU;Chihuahua;General Roberto Fierro Villalobos International Airport;Mexico;28.702899932900003;-105.964996338;-7
MMCV;Ciudad Victoria;General Pedro Jose Mendez International Airport;Mexico;23.7033004761;-98.9564971924;-6
MMCZ;Cozumel;Cozumel International Airport;Mexico;20.52239990234375;-86.92559814453125;-5
MMDO;Durango;General Guadalupe Victoria International Airport;Mexico;24.1242008209;-104.527999878;-6
MMEP;Tepic;Amado Nervo National Airport;Mexico;21.4195;-104.843002;-7
MMES;Ensenada;Ensenada International Airport;Mexico;31.7953;-116.602997;-8
MMGL;Guadalajara;Don Miguel Hidalgo Y Costilla International Airport;Mexico;20.521799087524414;-103.31099700927734;-6
MMGM;Guaymas;General José María Yáñez International Airport;Mexico;27.9689998626709;-110.92500305175781;-7
MMHC;Tehuacan;Tehuacan Airport;Mexico;18.49720001220703;-97.4198989868164;-6
MMHO;Hermosillo;General Ignacio P. Garcia International Airport;Mexico;29.095899581900003;-111.047996521;-7
MMIA;Colima;Licenciado Miguel de la Madrid Airport;Mexico;19.277;-103.577002;-6
MMIM;Isla Mujeres;Isla Mujeres Airport;Mexico;21.2450008392334;-86.73999786376953;-5
MMIO;Saltillo;Plan De Guadalupe International Airport;Mexico;25.54949951171875;-100.92900085449219;-6
MMIT;Iztepec;Ixtepec Airport;Mexico;16.449301;-95.093697;-6
MMLC;Lazard Cardenas;Lázaro Cárdenas Airport;Mexico;18.0016994476;-102.221000671;-6
MMLM;Los Mochis;Valle del Fuerte International Airport;Mexico;25.6851997375;-109.081001282;-7
MMLO;Del Bajio;Del Bajío International Airport;Mexico;20.9935;-101.481003;-6
MMLP;La Paz;Manuel Márquez de León International Airport;Mexico;24.072700500499998;-110.361999512;-7
MMLT;Loreto;Loreto International Airport;Mexico;25.989200592041016;-111.3479995727539;-7
MMMA;Matamoros;General Servando Canales International Airport;Mexico;25.7698993683;-97.5252990723;-6
MMMD;Merida;Licenciado Manuel Crescencio Rejon Int Airport;Mexico;20.937000274699997;-89.657699585;-6
MMML;Mexicali;General Rodolfo Sánchez Taboada International Airport;Mexico;32.6306;-115.241997;-8
MMMM;Morelia;General Francisco J. Mujica International Airport;Mexico;19.849899292;-101.025001526;-6
MMMT;Minatitlan;Minatitlán/Coatzacoalcos National Airport;Mexico;18.1033992767;-94.58070373540001;-6
MMMV;Monclova;Monclova International Airport;Mexico;26.9557;-101.470001;-6
MMMX;Mexico City;Licenciado Benito Juarez International Airport;Mexico;19.4363;-99.072098;-6
MMMY;Monterrey;General Mariano Escobedo International Airport;Mexico;25.7784996033;-100.107002258;-6
MMMZ;Mazatlan;General Rafael Buelna International Airport;Mexico;23.1613998413;-106.26599884;-7
MMNG;Nogales;Nogales International Airport;Mexico;31.22610092163086;-110.97599792480469;-7
MMNL;Nuevo Laredo;Quetzalcóatl International Airport;Mexico;27.4438991547;-99.5705032349;-6
MMOX;Oaxaca;Xoxocotlán International Airport;Mexico;16.9999008179;-96.726600647;-6
MMPA;Poza Rico;El Tajín National Airport;Mexico;20.6026992798;-97.46080017090001;-6
MMPB;Puebla;Hermanos Serdán International Airport;Mexico;19.1581001282;-98.3713989258;-6
MMPC;Pachuca;Ingeniero Juan Guillermo Villasana Airport;Mexico;20.0774;-98.782501;-6
MMPE;Punta Penasco;Mar de Cortés International Airport;Mexico;31.351987;-113.305177;-7
MMPG;Piedras Negras;Piedras Negras International Airport;Mexico;28.627399;-100.535004;-6
MMPN;Uruapan;Licenciado y General Ignacio Lopez Rayon Airport;Mexico;19.396699905395508;-102.03900146484375;-6
MMPR;Puerto Vallarta;Licenciado Gustavo Díaz Ordaz International Airport;Mexico;20.680099487304688;-105.25399780273438;-6
MMPS;Puerto Escondido;Puerto Escondido International Airport;Mexico;15.8769;-97.089103;-6
MMQT;Queretaro;Querétaro Intercontinental Airport;Mexico;20.6173;-100.185997;-6
MMRX;Reynosa;General Lucio Blanco International Airport;Mexico;26.0089;-98.2285;-6
MMSD;San Jose Del Cabo;Los Cabos International Airport;Mexico;23.15180015563965;-109.72100067138672;-7
MMSF;San Filipe;San Felipe International Airport;Mexico;30.930200576782;-114.80899810791;-8
MMSP;San Luis Potosi;Ponciano Arriaga International Airport;Mexico;22.254299163800003;-100.930999756;-6
MMTA;Tlaxcala;Tlaxcala Airport;Mexico;19.537992;-98.173492;-6
MMTB;Tuxtla Gutierrez;Terán Air Base;Mexico;16.739901;-93.173301;-6
MMTC;Torreon;Francisco Sarabia International Airport;Mexico;25.568300247199996;-103.411003113;-6
MMTG;Tuxtla Gutierrez;Angel Albino Corzo International Airport;Mexico;16.5636005402;-93.02249908450001;-6
MMTJ;Tijuana;General Abelardo L. Rodríguez International Airport;Mexico;32.541099548339844;-116.97000122070312;-8
MMTM;Tampico;General Francisco Javier Mina International Airport;Mexico;22.2964000702;-97.8658981323;-6
MMTN;Tamuin;Tamuin Airport;Mexico;22.0383;-98.806502;-6
MMTO;Toluca;Licenciado Adolfo Lopez Mateos International Airport;Mexico;19.3370990753;-99.56600189210002;-6
MMTP;Tapachula;Tapachula International Airport;Mexico;14.7943000793;-92.3700027466;-6
MMUN;Cancun;Cancún International Airport;Mexico;21.036500930800003;-86.8770980835;-5
MMVA;Villahermosa;Carlos Rovirosa Pérez International Airport;Mexico;17.996999740600586;-92.81739807128906;-6
MMVR;Vera Cruz;General Heriberto Jara International Airport;Mexico;19.1459007263;-96.1873016357;-6
MMZC;Zacatecas;General Leobardo C. Ruiz International Airport;Mexico;22.8971004486;-102.68699646;-6
MMZH;Zihuatanejo;Ixtapa Zihuatanejo International Airport;Mexico;17.601600647;-101.460998535;-6
MMZM;Zamora;Zamora Airport;Mexico;20.045;-102.276001;-6
MMZO;Manzanillo;Playa De Oro International Airport;Mexico;19.144800186199998;-104.558998108;-6
MMZP;Zapopan;Zapopan Airport;Mexico;20.747922;-103.461709;-6
MMCY;Celaya;Captain Rogelio Castillo National Airport;Mexico;20.546;-100.887001;-6
MMDA;Ciudad Constitución;Ciudad Constitución Airport;Mexico;25.053800582886;-111.61499786377;-7
MMGR;Guerrero Negro;Guerrero Negro Airport;Mexico;28.0261;-114.024002;-8
MMJA;Jalapa;El Lencero Airport;Mexico;19.4750995636;-96.7975006104;-6
MM52;Guasave;Camaguey-Campo Cuatro Milpas Airport;Mexico;25.652200698853;-108.53800201416;-7
MMSL;Cabo San Lucas;Cabo San Lucas International Airport;Mexico;22.947701;-109.936996;-7
MMCT;Chichen Itza;Chichen Itza International Airport;Mexico;20.6413002014;-88.4461975098;-6
MMSC;San Cristobal de las Casas;San Cristobal de las Casas Airport;Mexico;16.690299987793;-92.530097961426;-6
MMPQ;Palenque;Palenque International Airport;Mexico;17.533153;-92.015484;-5
PTKK;Chuuk;Chuuk International Airport;Micronesia;7.461870193481445;151.84300231933594;10
PTPN;Pohnpei;Pohnpei International Airport;Micronesia;6.985099792480469;158.20899963378906;11
PTSA;Kosrae;Kosrae International Airport;Micronesia;5.35698;162.957993;11
PTYA;Yap;Yap International Airport;Micronesia;9.49891;138.082993;10
PMDY;Midway;Henderson Field;Midway Islands;28.20170021057129;-177.38099670410156;-11
LUBL;Saltsy;Bălți International Airport;Moldova;47.843056;27.777222;2
LUKK;Chisinau;Chişinău International Airport;Moldova;46.92770004272461;28.930999755859375;2
LUBM;Mărculeşti;Mărculeşti International Airport;Moldova;47.862701416015625;28.212799072265625;\N
LUCH;Cahul;Cahul International Airport;Moldova;45.8437995911;28.263700485199998;\N
LUTR;Tiraspol;Tiraspol Airport;Moldova;46.868099212646484;29.590599060058594;\N
ZMUB;Ulan Bator;Chinggis Khaan International Airport;Mongolia;47.843102;106.766998;8
ZMAH;Arvaikheer;Arvaikheer Airport;Mongolia;46.250301361083984;102.802001953125;8
ZMAT;Altai;Altai Airport;Mongolia;46.376399993896484;96.22109985351562;8
ZMBH;Bayankhongor;Bayankhongor Airport;Mongolia;46.163299560546875;100.7040023803711;8
ZMDZ;Dalanzadgad;Dalanzadgad Airport;Mongolia;43.59170150756836;104.43000030517578;8
ZMKD;Khovd;Khovd Airport;Mongolia;47.9541015625;91.6281967163086;7
ZMMN;Muren;Mörön Airport;Mongolia;49.663299560546875;100.0989990234375;8
ZMCD;Choibalsan;Choibalsan Airport;Mongolia;48.13570022583008;114.64600372314453;8
ZMUL;Olgii;Ulgii Mongolei Airport;Mongolia;48.9933013916;89.9225006104;7
ZMDN;Uliastai;Donoi Airport;Mongolia;47.7093;96.5258;8
ZMBN;Bulgan;Bulgan Airport;Mongolia;48.85499954223633;103.47599792480469;8
ZMUG;Ulaangom;Ulaangom Airport;Mongolia;50.066588;91.938273;7
ZMBU;;Baruun Urt Airport;Mongolia;46.660301208496094;113.28500366210938;\N
LYPG;Podgorica;Podgorica Airport;Montenegro;42.359402;19.2519;1
LYTV;Tivat;Tivat Airport;Montenegro;42.404701232910156;18.72330093383789;1
TRPG;Geralds;John A. Osborne Airport;Montserrat;16.791400909423828;-62.19329833984375;-4
GMAD;Agadir;Al Massira Airport;Morocco;30.325000762939453;-9.413069725036621;0
GMAT;Tan Tan;Tan Tan Airport;Morocco;28.448200225830078;-11.161299705505371;0
GMFF;Fes;Saïss Airport;Morocco;33.9272994995;-4.977960109709999;0
GMFI;Ifrane;Ifrane Airport;Morocco;33.50529861450195;-5.152900218963623;0
GMFK;Er-rachidia;Moulay Ali Cherif Airport;Morocco;31.9475002289;-4.39833021164;0
GMFM;Meknes;Bassatine Airport;Morocco;33.87910079956055;-5.515120029449463;0
GMFO;Oujda;Angads Airport;Morocco;34.787200927734375;-1.92399001121521;0
GMMB;Ben Slimane;Ben Slimane Airport;Morocco;33.655399;-7.22145;0
GMME;Rabat;Rabat-Salé Airport;Morocco;34.051498;-6.75152;0
GMMN;Casablanca;Mohammed V International Airport;Morocco;33.36750030517578;-7.589970111846924;0
GMMX;Marrakech;Menara Airport;Morocco;31.606899261499997;-8.03629970551;0
GMMY;Kentira;Kenitra Airport;Morocco;34.29890060424805;-6.595880031585693;0
GMMZ;Ouarzazate;Ouarzazate Airport;Morocco;30.9391002655;-6.909430027010001;0
GMTA;Al Hociema;Cherif Al Idrissi Airport;Morocco;35.177101135253906;-3.83951997756958;0
GMTN;Tetouan;Saniat R'mel Airport;Morocco;35.594299316406;-5.320020198822;0
GMTT;Tanger;Ibn Batouta Airport;Morocco;35.726898193400004;-5.91689014435;0
GMMI;Essadouira;Mogador Airport;Morocco;31.3974990845;-9.6816701889;0
GMMW;El Aroui;Nador International Airport;Morocco;34.988800048799995;-3.0282099247;0
GMFU;Fes;Fes Sefrou Airport;Morocco;34.00809860229492;-4.965559959411621;0
GMAZ;Zagora;Zagora Airport;Morocco;30.3202991486;-5.86667013168;0
GMFB;Bouarfa;Bouarfa Airport;Morocco;32.5143055556;-1.98305555556;0
GMMD;Beni Mellal;Beni Mellal Airport;Morocco;32.401895;-6.315905;0
FQBR;Beira;Beira Airport;Mozambique;-19.79640007019043;34.90760040283203;2
FQIN;Inhambane;Inhambane Airport;Mozambique;-23.876399993896484;35.40850067138672;2
FQLC;Lichinga;Lichinga Airport;Mozambique;-13.274;35.2663;2
FQLU;Lumbo;Lumbo Airport;Mozambique;-15.0331001282;40.671699523899996;2
FQMA;Maputo;Maputo Airport;Mozambique;-25.920799;32.572601;2
FQMD;Mueda;Mueda Airport;Mozambique;-11.672900199890137;39.5630989074707;2
FQMP;Mocimboa Da Praia;Mocímboa da Praia Airport;Mozambique;-11.361800193786621;40.35490036010742;2
FQMR;Marrupa;Marrupa Airport;Mozambique;-13.225099563598633;37.552101135253906;2
FQNC;Nacala;Nacala Airport;Mozambique;-14.488200187683105;40.71220016479492;2
FQNP;Nampula;Nampula Airport;Mozambique;-15.105600357055664;39.28179931640625;2
FQPB;Pemba;Pemba Airport;Mozambique;-12.991762161254883;40.52401351928711;2
FQQL;Quelimane;Quelimane Airport;Mozambique;-17.855499267578125;36.86909866333008;2
FQSG;Songo;Songo Airport;Mozambique;-15.602700233459473;32.77320098876953;2
FQTT;Tete;Chingozi Airport;Mozambique;-16.104799270629883;33.640201568603516;2
FQUG;Ulongwe;Ulongwe Airport;Mozambique;-14.70460033416748;34.35240173339844;2
FQVL;Vilankulu;Vilankulo Airport;Mozambique;-22.018400192260742;35.31330108642578;2
FQCH;Chimoio;Chimoio Airport;Mozambique;-19.15130043029785;33.42900085449219;2
FQIA;Inhaca;Inhaca Airport;Mozambique;-25.9971446991;32.929351806599996;2
FQCB;Cuamba;Cuamba Airport;Mozambique;-14.815;36.529999;2
VYKL;Kalemyo;Kalay Airport;Myanmar;23.188800811767578;94.05110168457031;6.5
FYWH;Windhoek;Hosea Kutako International Airport;Namibia;-22.4799;17.4709;1
FYLZ;Luderitz;Luderitz Airport;Namibia;-26.687400817871094;15.242899894714355;1
FYOA;Ondangwa;Ondangwa Airport;Namibia;-17.878201;15.9526;1
FYOG;Oranjemund;Oranjemund Airport;Namibia;-28.5847;16.446699;1
FYSM;Swakopmund;Swakopmund Airport;Namibia;-22.66189956665;14.568099975586;1
FYWE;Windhoek;Eros Airport;Namibia;-22.612199783325195;17.080400466918945;1
FYWB;Walvis Bay;Walvis Bay Airport;Namibia;-22.9799;14.6453;1
FYKM;Mpacha;Katima Mulilo Airport;Namibia;-17.634399;24.176701;1
FYGF;Grootfontein;Grootfontein Airport;Namibia;-19.60219955444336;18.122699737548828;1
FYRU;Rundu;Rundu Airport;Namibia;-17.956499099731;19.719400405884;1
